ballX,ballY,vy,vx,paddleY,deltaY,action
87.160706,70.738998,-3.674578,2.0,32.0,-23.738998,2
89.160706,67.064423,-3.674578,2.0,32.0,-20.064423,2
95.160706,56.040684,-3.674578,2.0,32.0,-9.040684,2
107.160706,33.993206,-3.674578,2.0,32.0,13.006794,2
111.160706,26.644051,-3.674578,2.0,32.0,20.355949,2
113.160706,22.969473,-3.674578,2.0,32.0,24.030527,2
121.160706,8.271162,-3.674578,2.0,32.0,38.728836,2
123.160706,4.596584,-3.674578,2.0,32.0,42.403416,2
129.160706,3.674578,3.674578,2.0,32.0,43.32542,2
131.160706,7.349156,3.674578,2.0,32.0,39.650845,2
137.160706,18.37289,3.674578,2.0,32.0,28.62711,2
141.160706,25.722046,3.674578,2.0,32.0,21.277954,2
145.160706,33.071201,3.674578,2.0,32.0,13.928799,2
153.160706,47.76952,3.674578,2.0,32.0,-0.76952,2
157.160706,55.118679,3.674578,2.0,32.0,-8.118679,1
159.160706,58.793259,3.674578,2.0,38.0,-5.793259,1
161.160706,62.467838,3.674578,2.0,44.0,-3.467838,1
163.160706,66.142418,3.674578,2.0,50.0,-1.142418,1
165.160706,69.816994,3.674578,2.0,56.0,1.183006,1
167.160706,73.49157,3.674578,2.0,62.0,3.50843,1
169.160706,77.166145,3.674578,2.0,68.0,5.833855,1
171.160706,80.840721,3.674578,2.0,74.0,8.159279,1
173.160706,84.515297,3.674578,2.0,80.0,10.484703,1
175.160706,88.189873,3.674578,2.0,86.0,12.810127,1
187.160706,110.237328,3.674578,2.0,92.0,-3.237328,2
195.160706,124.935631,3.674578,2.0,92.0,-17.935631,2
197.160706,128.610214,3.674578,2.0,92.0,-21.610214,2
203.160706,139.633942,3.674578,2.0,92.0,-32.633942,1
205.160706,143.308517,3.674578,2.0,98.0,-30.308517,1
207.160706,146.983093,3.674578,2.0,104.0,-27.983093,1
209.160706,150.657669,3.674578,2.0,110.0,-25.657669,1
211.160706,154.332245,3.674578,2.0,116.0,-23.332245,1
213.160706,158.006821,3.674578,2.0,122.0,-21.006821,1
225.160706,180.054276,3.674578,2.0,128.0,-37.054276,2
231.160706,191.078003,3.674578,2.0,128.0,-48.078003,2
233.160706,192.0,-3.674578,2.0,128.0,-49.0,2
253.160706,155.254242,-3.674578,2.0,128.0,-12.254242,0
255.160706,151.579666,-3.674578,2.0,122.0,-14.579666,0
257.160706,147.90509,-3.674578,2.0,116.0,-16.90509,0
259.160706,144.230515,-3.674578,2.0,110.0,-19.230515,0
261.160706,140.555939,-3.674578,2.0,104.0,-21.555939,0
263.160706,136.881363,-3.674578,2.0,98.0,-23.881363,0
265.160706,133.206787,-3.674578,2.0,92.0,-26.206787,0
267.160706,129.532211,-3.674578,2.0,86.0,-28.532211,0
275.160706,114.833908,-3.674578,2.0,74.0,-25.833908,2
285.160706,96.461029,-3.674578,2.0,74.0,-7.461029,2
287.160706,92.786453,-3.674578,2.0,74.0,-3.786453,0
289.160706,89.111877,-3.674578,2.0,68.0,-6.111877,0
291.160706,85.437302,-3.674578,2.0,62.0,-8.437302,0
293.160706,81.762726,-3.674578,2.0,56.0,-10.762726,0
295.160706,78.08815,-3.674578,2.0,50.0,-13.08815,0
303.160706,63.389843,-3.674578,2.0,44.0,-4.389843,2
309.160706,52.366104,-3.674578,2.0,44.0,6.633896,2
23.36785900000001,189.034103,-2.965899,2.683923,122.0,-52.034103,2
42.15536500000002,168.272827,-2.965899,2.683923,122.0,-31.272827,2
47.52322400000003,162.341034,-2.965899,2.683923,122.0,-25.341034,2
50.207153000000005,159.375137,-2.965899,2.683923,122.0,-22.375137,2
52.89108299999998,156.409241,-2.965899,2.683923,122.0,-19.409241,2
