ballX,ballY,vy,vx,paddleY,distance,deltaY,action
290.556381,173.476578,4.27839,6.0,165.0,21.211004087672165,6.523422,1
27.624572999999998,62.341301,2.835671,3.271929,97.0,284.4944765541239,49.658699,2
89.83071899999999,116.253288,3.892769,4.491657,97.0,221.00950521384348,-4.253288,2
108.71383700000001,132.618637,4.213658,4.861915,97.0,204.4133232375041,-20.618637,2
151.278091,169.50766,4.936972,5.696507,97.0,174.49929843778708,-57.50766,1
157.088531,174.543365,5.035712,5.810438,101.0,169.67776485816046,-58.543365,1
163.015182,179.679794,5.136426,5.926646,105.0,164.86845773032377,-59.679794,1
169.015182,184.918945,5.239154,6.0,109.0,160.12621620586103,-60.918945,1
175.015182,190.262878,5.343937,6.0,113.0,155.53280492338587,-62.262878,1
181.015182,192.0,-5.450816,6.0,117.0,149.20483663237303,-60.0,1
187.015182,186.44017,-5.559833,6.0,121.0,139.31145433209008,-50.44017,1
193.01518199999998,180.769135,-5.671029,6.0,125.0,129.59800947985798,-40.769135,1
199.01518199999998,174.98468,-5.78445,6.0,129.0,120.13417757322654,-30.98468,1
223.01518199999998,151.084549,-6.0,6.0,133.0,88.8448618380744,-3.084549,0
229.01518199999998,145.084549,-6.0,6.0,129.0,82.56666072348166,-1.084549,0
235.01518199999998,139.084549,-6.0,6.0,125.0,76.2961168803926,0.915451,0
241.01518199999998,133.084549,-6.0,6.0,121.0,70.03528709890841,2.915451,0
247.01518199999998,127.084549,-6.0,6.0,117.0,63.787031809189294,4.915451,0
253.01518199999998,121.084549,-6.0,6.0,113.0,57.5554464410322,6.915451,0
259.015182,115.084549,-6.0,6.0,109.0,51.346600695922675,8.915451,0
265.015182,109.084549,-6.0,6.0,105.0,45.16987260361187,10.915451,0
271.015182,103.084549,-6.0,6.0,101.0,39.040509461667206,12.915451,0
277.015182,97.084549,-6.0,6.0,97.0,32.98492636078677,14.915451,0
283.015182,91.084549,-6.0,6.0,93.0,27.0527143744676,16.915451,0
289.015182,85.084549,-6.0,6.0,89.0,21.346975032227068,18.915451,0
295.015182,79.084549,-6.0,6.0,85.0,16.11016235258123,20.915451,0
301.015182,73.084549,-6.0,6.0,81.0,11.974193877941238,22.915451,0
307.015182,67.084549,-6.0,6.0,77.0,10.354965331980846,24.915451,0
313.015182,61.084549,-6.0,6.0,73.0,12.291024978679557,26.915451,0
319.015182,55.084549,-6.0,6.0,69.0,16.580509130497912,28.915451,0
57.54424999999998,22.364611,-3.169058,3.961322,61.0,255.3949862296514,53.635391,2
87.58282500000001,0.0,3.640251,4.550314,61.0,230.63043974068256,76.0,2
106.712524,15.303762,3.940325,4.925406,61.0,208.36013070115698,60.696236,2
111.736435,19.322895,4.019132,5.023914,61.0,202.59669861004707,56.677105,2
